record_kind,control_tick,physics_substep,time_s,qpos0,qpos1,qpos2,qpos3,qpos4,qpos5,qpos6,qpos7,qpos8,qpos9,qpos10,qpos11,qpos12,qpos13,qpos14,qpos15,qpos16,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,qvel6,qvel7,qvel8,qvel9,qvel10,qvel11,qvel12,qvel13,qvel14,qvel15,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,qacc0,qacc1,qacc2,qacc3,qacc4,qacc5,qacc6,qacc7,qacc8,qacc9,qacc10,qacc11,qacc12,qacc13,qacc14,qacc15
stepped,1,1,0.014,-3.5968330695046152e-07,1.5796465203052105e-05,0.34772028206532052,0.99999999954418706,-2.5866574597931108e-05,-1.5457977893082643e-05,-1.8965716204229252e-06,-0.34352166946145934,0.56977145879460589,-0.00024651462909343227,-0.57291718567478456,-0.57335740565821658,-0.35466249576388942,0.56937054239277463,-8.3998208556946504e-06,0.57256017002182991,-0.57299655865127097,-4.4914330218914574e-05,0.0019679071067674166,0.00029441078528793347,-0.006341277944879921,-0.0035284814144093267,-0.00052630214082252788,-0.019379587852650891,0.037986843516465266,-0.024899485465037931,-0.038106588641328272,-0.037984448462254447,0.0076745428173352328,-0.0053427387569892938,-0.00015931830186451899,-0.0056849346206390818,0.005697719283160407,0.044409591211998403,3.1443653295371625,-1.501812815081366e-07,-0.03966580505605137,3.2393439330554177,-1.6107994701817744e-07,-0.0027401750850061142,0.13755011768897779,0.012085547121870575,-0.42078472184810001,-0.15456407123623817,-0.047533155555865257,-0.37617214300314239,0.81717302801386205,-0.45488933363163764,-0.84452817328156127,-0.86194727842154661,0.58458035696708666,-0.61649810601720967,0.18830033033949553,-0.61442664365290922,0.6120566311860709
stepped,1,2,0.016,-4.6047266705314336e-07,2.0282479843796174e-05,0.347720919229077,0.99999999926453798,-3.3049419587258914e-05,-1.9295589882859516e-05,-2.5179518113114473e-06,-0.3435619333255438,0.56985070117340786,-0.00029813315717395431,-0.57299677696501372,-0.57343682234433402,-0.35464480835701717,0.56935739092302973,-7.9652561708990541e-06,0.5725463424454974,-0.57298271498555664,-5.0394680051340916e-05,0.002243007320372034,0.00031858187823864594,-0.0071828473203424618,-0.0038376095421960165,-0.00062136842476032898,-0.020131932042230943,0.039621189401000116,-0.025809264040261026,-0.039795645114600021,-0.039708343058725733,0.0088437034361246395,-0.0065757348724689449,0.0002172823423977979,-0.0069137881662396927,0.0069218328571729109,0.044409591211998403,3.1443653295371625,-1.501812815081366e-07,-0.03966580505605137,3.2393439330554177,-1.6107994701817744e-07,-0.0029033372879045277,0.13641840243860348,0.012026293996012741,-0.41398069029131607,-0.15481643373829806,-0.04713959469817354,-0.22494528128548202,0.5631531476463727,-0.28693782374870935,-0.58858468629607819,-0.60624122529092284,0.59889757174209945,-0.64238344656711621,0.20860475642942472,-0.6378956553252213,0.63554419360611791
stepped,1,3,0.018000000000000002,-5.728753757636022e-07,2.5314168048169806e-05,0.34772160449800688,0.99999999887701752,-4.1060224843384074e-05,-2.3442835754871606e-05,-3.2336169066774061e-06,-0.34360309697062269,0.56993219616459723,-0.00035089943646726083,-0.57307872259441728,-0.57351866399580786,-0.3546247253600594,0.56934166991970947,-6.6962725029252303e-06,0.57252996328607009,-0.57296632914251633,-5.6201354355229404e-05,0.0025158441021868165,0.00034263446494005529,-0.0080108086297650868,-0.0041472423950015651,-0.00071564758668124062,-0.020581822539438518,0.04074749559466162,-0.026383139646653252,-0.040972814701765878,-0.040920825736917986,0.010041498478894366,-0.0078605016601067147,0.00063449183398691191,-0.0081895797136527036,0.0081929215201756393,0.044409591211998403,3.1443653295371625,-1.501812815081366e-07,-0.03966580505605137,3.2393439330554177,-1.6107994701817744e-07,-0.0030257056477839615,0.1351424556546745,0.011999787402179767,-0.40724537859787235,-0.15493432927735665,-0.046337096158777902,-0.10235537062604579,0.3579368160185431,-0.15207895201199198,-0.38061834785497672,-0.39763216048482991,0.60844479048824962,-0.66061088140607893,0.2235955929332232,-0.65439989393062203,0.65218924913510889
stepped,1,4,0.020000000000000004,-6.9738090663053129e-07,3.0886426026596124e-05,0.3477223377660838,0.99999999835834508,-4.9885519607750186e-05,-2.7899951439749924e-05,-4.0419625369545317e-06,-0.34364467003710353,0.57001512290296041,-0.00040427403156891538,-0.57316219069778207,-0.57360209617667879,-0.35460220858415026,0.56932330647308937,-4.5329065135149033e-06,0.57251096652663125,-0.57294733454199143,-6.2252765433464563e-05,0.0027861289892131577,0.00036663403846015261,-0.0088252993132062231,-0.0044571110388743332,-0.00080832175129633707,-0.020786533240417893,0.041463369181598528,-0.026687297550827268,-0.041734051682400512,-0.041716090435434665,0.011258387954559593,-0.0091817233100497421,0.0010816829947051638,-0.0094983797194383192,0.0094973002624608206,0.044409591211998403,3.1443653295371625,-1.501812815081366e-07,-0.03966580505605137,3.2393439330554177,-1.6107994701817744e-07,-0.0031131910105199837,0.1337311667231724,0.011999344417728227,-0.40051930669469094,-0.15493476802066308,-0.045192532446807224,-0.0042898323844986624,0.19449873962504216,-0.045581547498158917,-0.2139229072362272,-0.22969460390080657,0.61387502411694539,-0.67222400220235212,0.23400559233562843,-0.66483286818006315,0.66284464631278039
pre_command,2,-1,0.020000000000000004,-6.9738090663053129e-07,3.0886426026596124e-05,0.3477223377660838,0.99999999835834508,-4.9885519607750186e-05,-2.7899951439749924e-05,-4.0419625369545317e-06,-0.34364467003710353,0.57001512290296041,-0.00040427403156891538,-0.57316219069778207,-0.57360209617667879,-0.35460220858415026,0.56932330647308937,-4.5329065135149033e-06,0.57251096652663125,-0.57294733454199143,-6.2252765433464563e-05,0.0027861289892131577,0.00036663403846015261,-0.0088252993132062231,-0.0044571110388743332,-0.00080832175129633707,-0.020786533240417893,0.041463369181598528,-0.026687297550827268,-0.041734051682400512,-0.041716090435434665,0.011258387954559593,-0.0091817233100497421,0.0010816829947051638,-0.0094983797194383192,0.0094973002624608206,0.044409591211998403,3.1443653295371625,-1.501812815081366e-07,-0.03966580505605137,3.2393439330554177,-1.6107994701817744e-07,-0.0031131910105199837,0.1337311667231724,0.011999344417728227,-0.40051930669469094,-0.15493476802066308,-0.045192532446807224,-0.0042898323844986624,0.19449873962504216,-0.045581547498158917,-0.2139229072362272,-0.22969460390080657,0.61387502411694539,-0.67222400220235212,0.23400559233562843,-0.66483286818006315,0.66284464631278039
post_command,2,-1,0.020000000000000004,-6.9738090663053129e-07,3.0886426026596124e-05,0.3477223377660838,0.99999999835834508,-4.9885519607750186e-05,-2.7899951439749924e-05,-4.0419625369545317e-06,-0.34364467003710353,0.57001512290296041,-0.00040427403156891538,-0.57316219069778207,-0.57360209617667879,-0.35460220858415026,0.56932330647308937,-4.5329065135149033e-06,0.57251096652663125,-0.57294733454199143,-6.2252765433464563e-05,0.0027861289892131577,0.00036663403846015261,-0.0088252993132062231,-0.0044571110388743332,-0.00080832175129633707,-0.020786533240417893,0.041463369181598528,-0.026687297550827268,-0.041734051682400512,-0.041716090435434665,0.011258387954559593,-0.0091817233100497421,0.0010816829947051638,-0.0094983797194383192,0.0094973002624608206,0.044498102725397289,3.144455033928208,-9.5613438479233134e-08,-0.04072441613691595,3.2381783936315571,-1.0561684089315621e-07,-0.001438712791960951,0.13227889667538748,0.0041985831764420785,-0.39898327553588081,-0.06335618973753733,-0.056399781226884521,-0.11124614978648713,0.18441963331833647,0.048253076611180029,-0.20265579407817536,-0.21815455973212441,0.53186746960081366,-0.67413492617105786,0.22598950485878591,-0.66574105132290262,0.66377968620476424
stepped,2,0,0.022000000000000006,-8.2764128872068282e-07,3.698779954139099e-05,0.34772308782849243,0.99999999768943826,-5.9508778205753317e-05,-3.2483781896904645e-05,-4.9631236410744581e-06,-0.34368668808811814,0.57009878731986141,-0.00045745561446739353,-0.57324646942498492,-0.57368640097673729,-0.35457756433856685,0.56930224648700267,-1.4655825573004105e-06,0.57248930680259535,-0.57292568482229833,-6.513019104507575e-05,0.0030506867573974338,0.00037503120430749514,-0.0096232657884365008,-0.0045838234126299778,-0.00092112128364553935,-0.021009025507305951,0.041832208450500327,-0.026590791449239062,-0.042139363601449452,-0.042152400029265999,0.012322122791711134,-0.010529993043335791,0.0015336619781072464,-0.010829862017972166,0.010824859846566925,0.044498102725397289,3.144455033928208,-9.5613438479233134e-08,-0.04072441613691595,3.2381783936315571,-1.0561684089315621e-07,-0.0014967078519171706,0.13077211112488416,0.0042195601537923988,-0.39227295886504804,-0.063265520979172998,-0.054640703889276152,-0.03406717974297141,0.056953695025853263,0.13047188218519015,-0.071969873839531684,-0.085894504893991669,0.53361368606155768,-0.68017639768622695,0.23257545457401596,-0.67128450442536414,0.66958699894802409
stepped,2,1,0.024000000000000007,-9.6388850234276734e-07,4.3612261448235357e-05,0.34772385476914069,0.99999999684617213,-6.9916579712605244e-05,-3.719414599548037e-05,-5.9935840771605681e-06,-0.34372884240781515,0.57018267955161117,-0.00051011530998761371,-0.57333103603242652,-0.57377104935593171,-0.35455078563844944,0.56927846579557329,2.5320431601563762e-06,0.57246496194017849,-0.57290135675423481,-6.8123606811042222e-05,0.0033122309534221821,0.00038347032413519613,-0.010407811628346685,-0.0047103544489520725,-0.0010304026611712325,-0.021077159848492635,0.041946115874860107,-0.02632984776011011,-0.042283303720825907,-0.042324189597230055,0.013389350058693055,-0.011890345714684794,0.0019988128587283935,-0.0121724312084114,0.012164034031749657,0.044498102725397289,3.144455033928208,-9.5613438479233134e-08,-0.04072441613691595,3.2381783936315571,-1.0561684089315621e-07,-0.0015301371872914536,0.12914533724797544,0.0042568243484933169,-0.38548771474890325,-0.063097358572010251,-0.052665988195100988,0.02533445512145014,-0.040272382310319266,0.19213577644804811,0.028600466238910591,0.016473370659000952,0.53236869004184839,-0.68136628328101101,0.23580022717747673,-0.6722534124147348,0.67084728133847993
stepped,2,2,0.026000000000000009,-1.1062562648870682e-06,5.0753304649660757e-05,0.34772463873708542,0.99999999580306742,-8.1095353395717524e-05,-4.2030707543521611e-05,-7.129396310796838e-06,-0.3437708953896752,0.57026641069394401,-0.00056200646258499872,-0.57341548823880373,-0.57385563184287314,-0.35452187746378705,0.56925195963926678,7.4728697260701493e-06,0.57243792806377403,-0.57287434529671422,-7.1183881272150415e-05,0.003570521600712701,0.00039198397237774548,-0.011178786978293236,-0.0048365491605189522,-0.0011357346072349641,-0.021026490930015237,0.041865571166407413,-0.02594557629869251,-0.042226103188589027,-0.042291243470716174,0.014454087331183248,-0.01325307815327985,0.0024704132829568865,-0.01351693820222491,0.013505728760301648,0.044498102725397289,3.144455033928208,-9.5613438479233134e-08,-0.04072441613691595,3.2381783936315571,-1.0561684089315621e-07,-0.0015429509335326962,0.12740644016188327,0.0043062506037540643,-0.37860711136950609,-0.062863085497762095,-0.050521422392737297,0.069696770090665341,-0.1119361860912222,0.23641999110997666,0.10358569365927379,0.093352902114144626,0.52860107578502968,-0.67845404907489903,0.23618543052942753,-0.66932538156146359,0.66821969934969105
stepped,2,3,0.028000000000000011,-1.254795831370376e-06,5.8403973555521854e-05,0.34772543993003174,0.9999999945334167,-9.3031337853830386e-05,-4.6992998045408254e-05,-8.3662729877623095e-06,-0.34381266958445122,0.57034969409167136,-0.00061295193542094549,-0.57349952610324295,-0.5739398409195029,-0.35449085488504051,0.56922273966702597,1.3358437951688984e-05,0.57240821688552757,-0.57284466096010189,-7.4269783241653924e-05,0.0038253344529305473,0.00040059647315508778,-0.011936001119982838,-0.00496227532597636,-0.001236777421690885,-0.020887097388023912,0.041641698863675441,-0.025472736417973409,-0.04201893221959456,-0.042104538314896515,0.01551128937327673,-0.014609986120417934,0.0029427841128094176,-0.014855589123211298,0.014842168306175308,0.044498102725397289,3.144455033928208,-9.5613438479233134e-08,-0.04072441613691595,3.2381783936315571,-1.0561684089315621e-07,-0.0015385968948983012,0.12556305722579056,0.0043643540407388931,-0.37161825398187964,-0.062572642930240396,-0.048247292830008164,0.10141490263516159,-0.16212955751720526,0.26610571363060659,0.15697005531441388,0.14863448576176683,0.52272602389911504,-0.67210362158916159,0.23419203695045721,-0.66310740575319982,0.66229769372699687
stepped,2,4,0.030000000000000013,-1.4094897856563134e-06,6.6556894632435466e-05,0.34772625858039341,0.99999999300941134,-0.00010571055522927539,-5.2080436577445422e-05,-9.6996675025692499e-06,-0.34385403811962001,0.57043232897132012,-0.00066283298561522477,-0.57358293608831612,-0.57402345545951561,-0.35445774140242009,0.56919083128056536,2.0180774261412071e-05,0.57237585327736207,-0.57281232743245281,-7.734697714296874e-05,0.0040764605384568074,0.00040932518082868714,-0.012679237545617717,-0.0050874206063218482,-0.0013332719770854878,-0.020684267584379194,0.041317439824364741,-0.024940525097139662,-0.041704992536588943,-0.041807270006332144,0.016556741310220498,-0.015954193230323124,0.0034111681548615442,-0.016181804082749128,0.016166763824531583,0.044498102725397289,3.144455033928208,-9.5613438479233134e-08,-0.04072441613691595,3.2381783936315571,-1.0561684089315621e-07,-0.001520079384718927,0.12362262109545638,0.0044282069774782959,-0.36451421468915612,-0.062234699186414437,-0.045878938712094627,0.1225838096500147,-0.19443139093834633,0.28362816935616414,0.19225653753107103,0.18575330239898841,0.51510968642963972,-0.66290037827049841,0.23022552536267546,-0.65414015368731337,0.65361228841117125
pre_command,3,-1,0.030000000000000013,-1.4094897856563134e-06,6.6556894632435466e-05,0.34772625858039341,0.99999999300941134,-0.00010571055522927539,-5.2080436577445422e-05,-9.6996675025692499e-06,-0.34385403811962001,0.57043232897132012,-0.00066283298561522477,-0.57358293608831612,-0.57402345545951561,-0.35445774140242009,0.56919083128056536,2.0180774261412071e-05,0.57237585327736207,-0.57281232743245281,-7.734697714296874e-05,0.0040764605384568074,0.00040932518082868714,-0.012679237545617717,-0.0050874206063218482,-0.0013332719770854878,-0.020684267584379194,0.041317439824364741,-0.024940525097139662,-0.041704992536588943,-0.041807270006332144,0.016556741310220498,-0.015954193230323124,0.0034111681548615442,-0.016181804082749128,0.016166763824531583,0.044498102725397289,3.144455033928208,-9.5613438479233134e-08,-0.04072441613691595,3.2381783936315571,-1.0561684089315621e-07,-0.001520079384718927,0.12362262109545638,0.0044282069774782959,-0.36451421468915612,-0.062234699186414437,-0.045878938712094627,0.1225838096500147,-0.19443139093834633,0.28362816935616414,0.19225653753107103,0.18575330239898841,0.51510968642963972,-0.66290037827049841,0.23022552536267546,-0.65414015368731337,0.65361228841117125
post_command,3,-1,0.030000000000000013,-1.4094897856563134e-06,6.6556894632435466e-05,0.34772625858039341,0.99999999300941134,-0.00010571055522927539,-5.2080436577445422e-05,-9.6996675025692499e-06,-0.34385403811962001,0.57043232897132012,-0.00066283298561522477,-0.57358293608831612,-0.57402345545951561,-0.35445774140242009,0.56919083128056536,2.0180774261412071e-05,0.57237585327736207,-0.57281232743245281,-7.734697714296874e-05,0.0040764605384568074,0.00040932518082868714,-0.012679237545617717,-0.0050874206063218482,-0.0013332719770854878,-0.020684267584379194,0.041317439824364741,-0.024940525097139662,-0.041704992536588943,-0.041807270006332144,0.016556741310220498,-0.015954193230323124,0.0034111681548615442,-0.016181804082749128,0.016166763824531583,0.044971004949323226,3.1448231829903079,-4.4027269504465517e-08,-0.041842335959813737,3.2369506910422641,-5.2997774170154615e-08,-0.00041126591834552101,0.12175856976966304,-0.00097823269435388504,-0.36285863423578812,-0.0013614894733706973,-0.061309113406682506,0.043089091448136621,-0.20491922827959069,0.38310426833789279,0.20440623413561809,0.19817763602202171,0.47104780260438872,-0.66392462281298725,0.19042809121771809,-0.65389763531853873,0.65330005666529456
stepped,3,0,0.032000000000000015,-1.5658288041167078e-06,7.519684992987926e-05,0.3477270733178246,0.9999999912092864,-0.00011911548340430586,-5.7170604001515974e-05,-1.1155717715661678e-05,-0.34389523429840846,0.57051414417421553,-0.00071118161899161238,-0.57366552844929064,-0.57410627729026842,-0.35442274372880705,0.56915626719588308,2.776482288680938e-05,0.57234087407839118,-0.57277738070436135,-7.8169509230197184e-05,0.0043199776487218948,0.00040736871560721559,-0.01340495473087764,-0.0050901435858845181,-0.0014558901703377594,-0.02059808939423723,0.040907601447703237,-0.024174316688193791,-0.0412961804872536,-0.041410915376391313,0.017498836806518307,-0.017282042341153599,0.0037920243126986545,-0.017489599485451011,0.017473364045707606,0.044971004949323226,3.1448231829903079,-4.4027269504465517e-08,-0.041842335959813737,3.2369506910422641,-5.2997774170154615e-08,-0.00038125550285034393,0.11977120920202723,-0.00091030553231479319,-0.3556893843383061,-0.0009909471179438327,-0.058412379082771762,0.055667289744599391,-0.22211688044583064,0.39051307016117615,0.22391570441183206,0.21935815237338596,0.46177956008276572,-0.65251631653566433,0.18491903589865083,-0.64313012334002084,0.64280363156720377
stepped,3,1,0.034000000000000016,-1.7236928450911159e-06,8.4315890004294419e-05,0.34772788441403407,0.99999998910531085,-0.00013323178357484516,-6.2262759287683598e-05,-1.2728633083924933e-05,-0.34393620780802181,0.57059507090974138,-0.0007579682003377538,-0.57374722514827847,-0.57418822168967132,-0.35438589893717259,0.56911909304620623,3.6088547606778598e-05,0.57230332235867754,-0.57273986276155231,-7.8932020487204011e-05,0.0045595200372075782,0.00040554810473259682,-0.014116333415473407,-0.005092125480768179,-0.0015727148950987083,-0.020486754806669442,0.040463367762920026,-0.023393290673070714,-0.040848349493899143,-0.040972199701428985,0.018422395817228938,-0.018587074838412983,0.0041618623599846095,-0.018775859856818896,0.018758971404547565,0.044971004949323226,3.1448231829903079,-4.4027269504465517e-08,-0.041842335959813737,3.2369506910422641,-5.2997774170154615e-08,-0.00034240589154803771,0.11769932344088016,-0.00084059957723701614,-0.34839576805474459,-0.00059506822764748292,-0.05550124225032279,0.061138349987259637,-0.22733020426908651,0.38980340127172286,0.23122401666716971,0.22820189215796249,0.45138804265650256,-0.63919896288645461,0.17806938705707603,-0.63043645542097271,0.63035486331063362
stepped,3,2,0.036000000000000018,-1.8829265101304234e-06,9.3905727311510513e-05,0.34772869214784563,0.99999998666907375,-0.00014804486826118786,-6.7356110615987111e-05,-1.4412594124850974e-05,-0.34397693676421459,0.57067508832458858,-0.00080319556831947463,-0.57382799695201425,-0.57426925328272205,-0.35434724859358679,0.56907936210095045,4.5124549826618862e-05,0.57226324889290592,-0.57269982339911951,-7.9616832519653792e-05,0.0047949186536080466,0.00040386690578756731,-0.014813124866816485,-0.0050933156178974339,-0.0016837173464151404,-0.020364478096393992,0.040008707423574576,-0.022613683990860445,-0.040385901867898151,-0.040515796525378872,0.019325171792897666,-0.019865472627869533,0.0045180011099201327,-0.020036732885795779,0.020019681216422853,0.044971004949323226,3.1448231829903079,-4.4027269504465517e-08,-0.041842335959813737,3.2369506910422641,-5.2997774170154615e-08,-0.00029666790986046288,0.11554975558355013,-0.00077076527989503496,-0.34098357072075214,-0.00017949561258630043,-0.052598442654134249,0.060889516496117138,-0.22292734644638051,0.38259675748689331,0.22867353807997068,0.22703160491262325,0.44011834513093595,-0.62436484476150622,0.17014667573923792,-0.61619787197225595,0.61633293739695127
stepped,3,3,0.03800000000000002,-2.0433468472908518e-06,0.00010395776357913706,0.34772949679859655,0.99999998387161015,-0.00016353991287570315,-7.2449826663688874e-05,-1.620179789447864e-05,-0.34401742216231418,0.57075421403017002,-0.00084689254949893141,-0.57390785406239098,-0.57434937675052544,-0.35430683777683958,0.56903713369658848,5.4841138702170387e-05,0.57222071063542179,-0.57265731870478442,-8.0210168580214275e-05,0.0050260181338132714,0.0004023253754462284,-0.015495091922942494,-0.0050936746098052665,-0.0017889141987570958,-0.020242699049782688,0.039562852790699106,-0.021848490589728393,-0.039928555188354829,-0.040061733901706399,0.02020540837359654,-0.021114202181010473,0.0048582944377757627,-0.021269128742083032,0.021252347167544938,0.044971004949323226,3.1448231829903079,-4.4027269504465517e-08,-0.041842335959813737,3.2369506910422641,-5.2997774170154615e-08,-0.00024571804385107112,0.11332908458769259,-0.00070213601268873929,-0.33346014207062297,0.00025091599002416632,-0.04972335455305376,0.056124546218789054,-0.21096257568264801,0.37029959080136204,0.21830626990517291,0.2178794723477796,0.42818172983486652,-0.6083521906009246,0.16138130349197866,-0.60074545829992854,0.60106829548494767
stepped,3,4,0.040000000000000022,-2.2047500570466042e-06,0.0001144631161224033,0.34773029864080379,0.99999998068352325,-0.00017970187041883593,-7.7543046317939555e-05,-1.8090496734412898e-05,-0.34405768306219281,0.57083249588554685,-0.00088910833252795266,-0.57398683794846372,-0.57442862870161304,-0.35426471423339184,0.56899247188373625,6.5203252746091016e-05,0.57217576939588954,-0.57261240973712957,-8.0701604877876193e-05,0.00525267627163312,0.00040092110361388428,-0.016162012121217099,-0.0050931727784543218,-0.0018883608748927901,-0.020130449939301805,0.039140927688412576,-0.021107891514510601,-0.039491943036377312,-0.039625975543776865,0.021061771723874068,-0.022330906426127874,0.0051810570219603174,-0.022470619766104771,0.022454483827446359,0.044971004949323226,3.1448231829903079,-4.4027269504465517e-08,-0.041842335959813737,3.2369506910422641,-5.2997774170154615e-08,-0.000190988635816699,0.11104359984850556,-0.00063577063857622816,-0.32583385299159501,0.00069201320228282689,-0.046892291718646957,0.047883504496778161,-0.19321007938361673,0.35412630155795943,0.20189452251069728,0.20251542691022206,0.41575903180814472,-0.59145068859839811,0.15197037111875442,-0.58436477603154768,0.58484690524607075
pre_command,4,-1,0.040000000000000022,-2.2047500570466042e-06,0.0001144631161224033,0.34773029864080379,0.99999998068352325,-0.00017970187041883593,-7.7543046317939555e-05,-1.8090496734412898e-05,-0.34405768306219281,0.57083249588554685,-0.00088910833252795266,-0.57398683794846372,-0.57442862870161304,-0.35426471423339184,0.56899247188373625,6.5203252746091016e-05,0.57217576939588954,-0.57261240973712957,-8.0701604877876193e-05,0.00525267627163312,0.00040092110361388428,-0.016162012121217099,-0.0050931727784543218,-0.0018883608748927901,-0.020130449939301805,0.039140927688412576,-0.021107891514510601,-0.039491943036377312,-0.039625975543776865,0.021061771723874068,-0.022330906426127874,0.0051810570219603174,-0.022470619766104771,0.022454483827446359,0.044971004949323226,3.1448231829903079,-4.4027269504465517e-08,-0.041842335959813737,3.2369506910422641,-5.2997774170154615e-08,-0.000190988635816699,0.11104359984850556,-0.00063577063857622816,-0.32583385299159501,0.00069201320228282689,-0.046892291718646957,0.047883504496778161,-0.19321007938361673,0.35412630155795943,0.20189452251069728,0.20251542691022206,0.41575903180814472,-0.59145068859839811,0.15197037111875442,-0.58436477603154768,0.58484690524607075
post_command,4,-1,0.040000000000000022,-2.2047500570466042e-06,0.0001144631161224033,0.34773029864080379,0.99999998068352325,-0.00017970187041883593,-7.7543046317939555e-05,-1.8090496734412898e-05,-0.34405768306219281,0.57083249588554685,-0.00088910833252795266,-0.57398683794846372,-0.57442862870161304,-0.35426471423339184,0.56899247188373625,6.5203252746091016e-05,0.57217576939588954,-0.57261240973712957,-8.0701604877876193e-05,0.00525267627163312,0.00040092110361388428,-0.016162012121217099,-0.0050931727784543218,-0.0018883608748927901,-0.020130449939301805,0.039140927688412576,-0.021107891514510601,-0.039491943036377312,-0.039625975543776865,0.021061771723874068,-0.022330906426127874,0.0051810570219603174,-0.022470619766104771,0.022454483827446359,0.045728695844544448,3.1454213928970649,2.1212236723595177e-09,-0.043040174538808651,3.2357191553741416,-5.6597230038405914e-09,0.00056347340179233019,0.1088901143571696,-0.0043936269400943629,-0.32423173765267738,0.042224955466315488,-0.065751825678272993,-0.016035630615984328,-0.20276724590109335,0.45971636258213056,0.21337909855728138,0.21428348562187488,0.39611877303044268,-0.59101974686238046,0.088143747049654164,-0.58236334802888579,0.58270348687577678
stepped,4,0,0.042000000000000023,-2.3638993737407613e-06,0.00012540402906074914,0.34773108290850441,0.99999997708183774,-0.00019651227955954284,-8.2551827944695065e-05,-2.0110764639865231e-05,-0.34409800810453051,0.57090996667202087,-0.000929485250345699,-0.57406496831887177,-0.57450702351987692,-0.35422100621507041,0.56894544599216701,7.5917941758447673e-05,0.57212849870277749,-0.57256516995542939,-7.9574658347078615e-05,0.005470456469172923,0.00039213385029567856,-0.016810475510472225,-0.0050087228722797182,-0.0020198644887813345,-0.020162521168843942,0.03873539323701148,-0.02018845890887316,-0.03906518520400612,-0.039197409131950363,0.021854009160706352,-0.023512945784619901,0.0053573445061783267,-0.023635346556042634,0.023619890850103308,0.045728695844544448,3.1454213928970649,2.1212236723595177e-09,-0.043040174538808651,3.2357191553741416,-5.6597230038405914e-09,0.00062074364835394788,0.10659768770131926,-0.0043297949429791467,-0.31655914451110817,0.042668325871014955,-0.062403755915111665,-0.026644260744845279,-0.18043463529858336,0.44063386737002441,0.1916495715267035,0.19338691252080351,0.38306760590210104,-0.57363295469826137,0.078315096225044345,-0.56587079833619625,0.56636646841347804
stepped,4,1,0.044000000000000025,-2.520565716336728e-06,0.00013677133268709079,0.34773184985702632,0.99999997303783272,-0.00021395579480580363,-8.7475284693451903e-05,-2.2255909045251149e-05,-0.34413843972383806,0.57098671572001025,-0.00096809963291563672,-0.57414233209169707,-0.57458464479158733,-0.35417576592654254,0.56889612556904767,8.6945891138160011e-05,0.5720789645262917,-0.57251566470776871,-7.8333171297983404e-05,0.0056836518131708289,0.00038347426094992169,-0.017443593713264583,-0.0049233862252461378,-0.002144671963309907,-0.02021580965377822,0.038374523994698193,-0.019307191284968859,-0.03868188641265357,-0.038810635855221945,0.022620144263927604,-0.024660211559686243,0.0055139746898561657,-0.024767088242919344,0.02475262383035853,0.045728695844544448,3.1454213928970649,2.1212236723595177e-09,-0.043040174538808651,3.2357191553741416,-5.6597230038405914e-09,0.00067923122876316908,0.1042498036840557,-0.0042693444160770474,-0.30879414501401597,0.043110324374268635,-0.059152863684483713,-0.039068820694413489,-0.15518492120211921,0.4196656663360302,0.16684750155205427,0.16926853163624966,0.36983169389641896,-0.55578962975202229,0.068110300274134408,-0.54880747829191012,0.54942943561590074
stepped,4,2,0.046000000000000027,-2.6745151344695011e-06,0.00014855563546504864,0.34773259972817161,0.99999996852267836,-0.00023201688589778214,-9.2312532337557803e-05,-2.4519431601212069e-05,-0.34417902761834562,0.5710628440283475,-0.0010050353530245326,-0.57421902847519046,-0.57466158899023656,-0.35412904631145453,0.56884458198767562,9.8246281703740542e-05,0.57202723511971898,-0.57246396174228809,-7.6974709066386456e-05,0.0058921513889789263,0.00037493557263751424,-0.018061181917060024,-0.0048371655811667033,-0.0022629776536333256,-0.020293947253789576,0.038064154168648431,-0.018467860054447918,-0.038348191746711245,-0.038472099324626995,0.02335980754401016,-0.025771790686006872,0.005650195282790268,-0.025864703286354478,0.025851482740321161,0.045728695844544448,3.1454213928970649,2.1212236723595177e-09,-0.043040174538808651,3.2357191553741416,-5.6597230038405914e-09,0.00073808824240469736,0.10185183264602288,-0.0042127160182733273,-0.30094756884663432,0.043548478555034895,-0.056007239211308207,-0.05266577962438538,-0.12811247401995685,0.39756594290056418,0.14007047793240798,0.14303480112734346,0.356520271188626,-0.53766677734420809,0.057645567882864117,-0.53136264797698185,0.53208419248084238
