candidate,source,tick,task,enabled,side,desired,realized_qp,raw_residual,normalized_residual,weighted_squared_cost,gradient_norm,reported_task_cost,wrench_task_cost,contact_task_cost,slack_task_cost,base_task_information,active_torque,active_contact,active_acceleration
D,common,46,native,True,1,16.073323796852556,16.074499810355213,0.0011760135026577245,5.880067513288623e-05,3.4575193960832246e-09,4.2443628073684405e-06,7.205846256229006e-09,1.655824396025281e-05,1.4346681119865517e-05,1.6558244009298603e-05,unavailable_in_minimal_profile,0,0,0
D,common,74,xi,True,0,1.0227348913865633,1.0226412155399665,-9.367584659680794e-05,-9.367584659680794e-05,8.775164235628694e-09,4.126917465943928e-05,1.561565405143116e-08,4.2612555119407986e-05,8.392885285245875e-05,4.2612555119531795e-05,unavailable_in_minimal_profile,0,0,0
D,common,74,xi,True,1,-1.9890307657692559,-1.9889480585155486,8.27072537072926e-05,8.27072537072926e-05,6.840489815802464e-09,4.126917465943928e-05,1.561565405143116e-08,4.2612555119407986e-05,8.392885285245875e-05,4.2612555119531795e-05,unavailable_in_minimal_profile,0,0,0
D,common,74,native,True,0,-5.853146943615868,-5.855733439725365,-0.0025864961094974603,-0.00012932480547487302,1.6724905311113748e-08,6.9123804407130834e-06,1.9112401342861124e-08,4.2612555119407986e-05,8.392885285245875e-05,4.2612555119531795e-05,unavailable_in_minimal_profile,0,0,0
D,common,74,native,True,1,28.942556661028583,28.943533901230733,0.0009772402021503979,4.886201010751989e-05,2.387496031747376e-09,6.9123804407130834e-06,1.9112401342861124e-08,4.2612555119407986e-05,8.392885285245875e-05,4.2612555119531795e-05,unavailable_in_minimal_profile,0,0,0
D,common,101,xi,True,0,-8.258482237121047,-8.230221269625353,0.028260967495693734,0.028260967495693734,0.0007986822837926578,0.01404703525197769,0.0018304528588196612,0.02743395808110421,0.11787199578207402,0.027433958081114762,unavailable_in_minimal_profile,0,1,4
D,common,101,xi,True,1,-10.933817894388085,-10.90169670862188,0.03212118576620426,0.03212118576620426,0.0010317705750270034,0.01404703525197769,0.0018304528588196612,0.02743395808110421,0.11787199578207402,0.027433958081114762,unavailable_in_minimal_profile,0,1,4
D,common,101,native,True,0,176.64663142424956,50.00000003429679,-126.64663138995277,-6.332331569497638,40.09842310605642,0.49486700781348786,97.95734216890986,0.02743395808110421,0.11787199578207402,0.027433958081114762,unavailable_in_minimal_profile,0,1,4
D,common,101,native,True,1,202.1301010694257,50.000000086282434,-152.13010098314328,-7.606505049157164,57.85891906285343,0.49486700781348786,97.95734216890986,0.02743395808110421,0.11787199578207402,0.027433958081114762,unavailable_in_minimal_profile,0,1,4
D,common,110,xi,True,0,-20.328627531461464,-20.130823262424705,0.19780426903675874,0.19780426903675874,0.03912652884916643,0.10258665668930271,0.08918501549859786,0.12078194048602012,4.958736179312391,0.12078194046182189,unavailable_in_minimal_profile,0,1,5
D,common,110,xi,True,1,-20.747776055094462,-20.524038515442683,0.22373753965177912,0.22373753965177912,0.05005848664943143,0.10258665668930271,0.08918501549859786,0.12078194048602012,4.958736179312391,0.12078194046182189,unavailable_in_minimal_profile,0,1,5
D,common,110,native,True,0,425.7262229322704,49.999999974270374,-375.726222958,-18.7863111479,352.92548654571186,1.293081636616035,668.8240475814414,0.12078194048602012,4.958736179312391,0.12078194046182189,unavailable_in_minimal_profile,0,1,5
D,common,110,native,True,1,405.4707080373702,49.999999800683234,-355.47070823668696,-17.77353541183435,315.8985610357296,1.293081636616035,668.8240475814414,0.12078194048602012,4.958736179312391,0.12078194046182189,unavailable_in_minimal_profile,0,1,5
D,own,0,xi,True,0,0.0,2.1357986444692483e-10,2.1357986444692483e-10,2.1357986444692483e-10,4.5616358497166786e-20,1.4848443472756708e-10,2.0233965889562362e-19,1.5623031943312522e-12,6.636727695722165e-16,1.5623035578991103e-12,unavailable_in_minimal_profile,0,0,0
D,own,0,xi,True,1,0.0,3.958829377460676e-10,3.958829377460676e-10,3.958829377460676e-10,1.5672330039845683e-19,1.4848443472756708e-10,2.0233965889562362e-19,1.5623031943312522e-12,6.636727695722165e-16,1.5623035578991103e-12,unavailable_in_minimal_profile,0,0,0
D,own,0,native,True,0,0.0,1.1681559876344896e-09,1.1681559876344896e-09,5.840779938172448e-11,3.411471028615774e-21,8.75854565824143e-12,3.0684848818999903e-20,1.5623031943312522e-12,6.636727695722165e-16,1.5623035578991103e-12,unavailable_in_minimal_profile,0,0,0
D,own,0,native,True,1,0.0,3.3029306859444772e-09,3.3029306859444772e-09,1.6514653429722385e-10,2.727337779038413e-20,8.75854565824143e-12,3.0684848818999903e-20,1.5623031943312522e-12,6.636727695722165e-16,1.5623035578991103e-12,unavailable_in_minimal_profile,0,0,0
D,own,103,xi,True,0,1.1777783983719956,1.1777928667010944,1.4468329098793475e-05,1.4468329098793475e-05,2.0933254691099401e-10,7.232529071499498e-06,4.744066454277311e-10,0.0002662889814888385,3.4058729129851432e-06,0.0002662889814873202,unavailable_in_minimal_profile,0,0,0
D,own,103,xi,True,1,1.211368400138409,1.211384681234764,1.6281096354875402e-05,1.6281096354875402e-05,2.650740985167371e-10,7.232529071499498e-06,4.744066454277311e-10,0.0002662889814888385,3.4058729129851432e-06,0.0002662889814873202,unavailable_in_minimal_profile,0,0,0
D,own,103,native,True,0,-45.864358309974094,-45.862000339587915,0.002357970386178465,0.00011789851930892326,1.390006085523655e-08,8.423732036461141e-06,2.83837045688407e-08,0.0002662889814888385,3.4058729129851432e-06,0.0002662889814873202,unavailable_in_minimal_profile,0,0,0
D,own,103,native,True,1,-46.497072795324634,-46.494665835107796,0.002406960216838172,0.00012034801084190861,1.4483643713604153e-08,8.423732036461141e-06,2.83837045688407e-08,0.0002662889814888385,3.4058729129851432e-06,0.0002662889814873202,unavailable_in_minimal_profile,0,0,0
D,own,110,xi,True,0,1.5003855362815584,1.5004031887030143,1.7652421455904843e-05,1.7652421455904843e-05,3.116079832568897e-10,7.711532109962835e-06,5.336137047921042e-10,0.00030535471780353897,3.911262754449172e-06,0.00030535471780358765,unavailable_in_minimal_profile,0,0,2
D,own,110,xi,True,1,1.5420961034362217,1.5421110032926484,1.489985642666447e-05,1.489985642666447e-05,2.2200572153521452e-10,7.711532109962835e-06,5.336137047921042e-10,0.00030535471780353897,3.911262754449172e-06,0.00030535471780358765,unavailable_in_minimal_profile,0,0,2
D,own,110,native,True,0,-92.61351010374456,-50.000000194009274,42.613509909735285,2.130675495486764,4.539778067067768,0.15319464558620166,9.387439774512774,0.00030535471780353897,3.911262754449172e-06,0.00030535471780358765,unavailable_in_minimal_profile,0,0,2
D,own,110,native,True,1,-94.03481237190499,-50.00000020041955,44.03481217148544,2.201740608574272,4.847661707445005,0.15319464558620166,9.387439774512774,0.00030535471780353897,3.911262754449172e-06,0.00030535471780358765,unavailable_in_minimal_profile,0,0,2
D,own,113,xi,True,0,1.624601421753675,1.624618928007141,1.75062534659709e-05,1.75062534659709e-05,3.0646891041481813e-10,7.436714504917379e-06,4.918156381723325e-10,0.0002847351390302584,3.6515391156881247e-06,0.00028473513903027144,unavailable_in_minimal_profile,0,0,2
D,own,113,xi,True,1,1.6855088975590211,1.6855225117695292,1.3614210508050562e-05,1.3614210508050562e-05,1.8534672775751434e-10,7.436714504917379e-06,4.918156381723325e-10,0.0002847351390302584,3.6515391156881247e-06,0.00028473513903027144,unavailable_in_minimal_profile,0,0,2
D,own,113,native,True,0,-127.33679156662367,-49.9999998260665,77.33679174055717,3.866839587027859,14.952448391805783,0.27715978596833674,30.7270187832057,0.0002847351390302584,3.6515391156881247e-06,0.00028473513903027144,unavailable_in_minimal_profile,0,0,2
D,own,113,native,True,1,-129.43442706962904,-50.000000297857305,79.43442677177174,3.971721338588587,15.774570391399918,0.27715978596833674,30.7270187832057,0.0002847351390302584,3.6515391156881247e-06,0.00028473513903027144,unavailable_in_minimal_profile,0,0,2
D,own,120,xi,True,0,1.9581143853427962,1.9581518370126643,3.745166986801607e-05,3.745166986801607e-05,1.4026275759028627e-09,1.4144791908543827e-05,1.700084907866343e-09,0.000811153451600217,2.1862766383417873e-05,0.0008111534515966608,unavailable_in_minimal_profile,0,2,2
D,own,120,xi,True,1,2.183088286347557,2.1831055332989386,1.7246951381721942e-05,1.7246951381721942e-05,2.974573319634804e-10,1.4144791908543827e-05,1.700084907866343e-09,0.000811153451600217,2.1862766383417873e-05,0.0008111534515966608,unavailable_in_minimal_profile,0,2,2
D,own,120,native,True,0,-261.71056085905764,-50.00000065548631,211.71056020357133,10.585528010178567,112.05340325427503,0.761494357852242,231.94946281631934,0.000811153451600217,2.1862766383417873e-05,0.0008111534515966608,unavailable_in_minimal_profile,0,2,2
D,own,120,native,True,1,-268.99411891802595,-50.00000067550848,218.99411824251746,10.949705912125873,119.8960595620443,0.761494357852242,231.94946281631934,0.000811153451600217,2.1862766383417873e-05,0.0008111534515966608,unavailable_in_minimal_profile,0,2,2
D,own,121,xi,True,0,1.7696244578536455,1.7696620416975728,3.75838439272691e-05,3.75838439272691e-05,1.4125453243493224e-09,1.561818954142764e-05,2.042094874535948e-09,0.0012598869556886137,3.1422293107277604e-05,0.0012598869556352137,unavailable_in_minimal_profile,0,2,2
D,own,121,xi,True,1,2.001618867315441,2.0016439581414573,2.5090826016427314e-05,2.5090826016427314e-05,6.295495501866258e-10,1.561818954142764e-05,2.042094874535948e-09,0.0012598869556886137,3.1422293107277604e-05,0.0012598869556352137,unavailable_in_minimal_profile,0,2,2
D,own,121,native,True,0,-283.7491198259956,-50.00000011597204,233.74911971002354,11.687455985501177,136.5966274130273,0.8414572997380418,283.22015491297475,0.0012598869556886137,3.1422293107277604e-05,0.0012598869556352137,unavailable_in_minimal_profile,0,2,2
D,own,121,native,True,1,-292.176404833062,-50.00000011951651,242.1764047135455,12.108820235677275,146.62352749994744,0.8414572997380418,283.22015491297475,0.0012598869556886137,3.1422293107277604e-05,0.0012598869556352137,unavailable_in_minimal_profile,0,2,2
D,own,124,xi,True,0,0.6362720323071039,0.6363978985081538,0.00012586620104981794,0.00012586620104981794,1.584230056671319e-08,4.6563090264112273e-05,1.7347538014507576e-08,0.0038182960901555645,7.890134439366702e-05,0.003818296090147215,unavailable_in_minimal_profile,0,2,2
D,own,124,xi,True,1,1.735763715502134,1.7357249181124306,-3.879738970336e-05,-3.879738970336e-05,1.5052374477943844e-09,4.6563090264112273e-05,1.7347538014507576e-08,0.0038182960901555645,7.890134439366702e-05,0.003818296090147215,unavailable_in_minimal_profile,0,2,2
D,own,124,native,True,0,-350.3930978583245,-50.000000229469585,300.3930976288549,15.019654881442744,225.59003275764684,1.0825698082462212,468.782955890504,0.0038182960901555645,7.890134439366702e-05,0.003818296090147215,unavailable_in_minimal_profile,0,2,2
D,own,124,native,True,1,-361.892881268471,-50.000000212902684,311.8928810555683,15.594644052778415,243.1929231328572,1.0825698082462212,468.782955890504,0.0038182960901555645,7.890134439366702e-05,0.003818296090147215,unavailable_in_minimal_profile,0,2,2
