step,time_s,left_x_m,left_y_m,left_z_m,left_vx_m_s,left_vy_m_s,left_vz_m_s,left_omega_rad_s,left_slip_x_m_s,left_contact_count,left_fx_n,left_fy_n,left_fz_n,left_min_dist_m,right_x_m,right_y_m,right_z_m,right_vx_m_s,right_vy_m_s,right_vz_m_s,right_omega_rad_s,right_slip_x_m_s,right_contact_count,right_fx_n,right_fy_n,right_fz_n,right_min_dist_m
61,0.1240000000000001,-0.0006994900055514844,0.13380021484590782,0.04914615884705366,-0.014750136053318822,-6.23730992358176e-05,0.02261931092406201,-0.3071730691768707,0.0006085174055247139,2,-0.2497427934575842,0.008314971595881016,12.129749891946465,-0.0007340833100859673,-0.0018781677370998942,-0.1661862111987895,0.049228548012538606,-0.027308665541897526,-6.192105032914429e-05,0.024701523617109075,-0.5374645259899975,-0.00043543924239764983,3,0.3976764161323827,0.008268511973700932,12.151282658784641,-0.0007655970869062251
62,0.12600000000000008,-0.0007296705165854183,0.13380011486323135,0.0491883182037555,-0.0151226013156345,-4.9991338241281056e-05,0.021061282744913607,-0.31485577894789724,0.0006201876317603605,2,-0.2571265686624076,0.006646944852588543,12.172180751726053,-0.0006912174338358432,-0.0019316351511485224,-0.1661863104157335,0.049274773489349694,-0.02671682984691418,-4.960847200481858e-05,0.023174848309147036,-0.5253789961884523,-0.00044788003749156313,3,0.3870163900768071,0.006608429369745483,12.182270172541088,-0.0007212894366294201
63,0.12800000000000009,-0.0007606163905059228,0.13380003467638496,0.049227488809328146,-0.015506079879901836,-4.009342319014779e-05,0.019566426213347685,-0.3227853756430549,0.0006331889022509075,2,-0.2647312795829384,0.005316023434361661,12.214883825887767,-0.0006513031001959685,-0.0019839497308669902,-0.16618638995155366,0.04931804072224639,-0.026140855989331607,-3.9767910066399275e-05,0.02169434703836298,-0.5136472610825598,-0.00045849293520361725,3,0.3766262861270959,0.005283595309961253,12.21559792579455,-0.0006798410705056157
64,0.1300000000000001,-0.0007923502627170983,0.13379997032163876,0.049263797849750705,-0.01590090122466674,-3.2177373105475525e-05,0.018135146303651876,-0.330968545497378,0.0006475260502021608,3,-0.2725659359656256,0.004254033409145652,12.257859349733158,-0.0006142110687974225,-0.0020351424278163225,-0.16618645375185057,0.04935844894719215,-0.02558034257730905,-3.190014845525899e-05,0.020263503420368527,-0.5022568624901738,-0.0004674994528003594,3,0.36649235924851054,0.004226432319433426,12.251011899787049,-0.0006411577299419505
65,0.1320000000000001,-0.0008248954531151735,0.13379991863619017,0.04929737332266576,-0.016307408235817163,-2.5842724294298912e-05,0.016767848339297835,-0.33941191018890166,0.0006631872736279215,2,-0.28063709840200146,0.0034064265468904953,12.30100446707538,-0.0005798111703214509,-0.002085243430280726,-0.166186504965051,0.04939610361399559,-0.025034908617988242,-2.5606600216954435e-05,0.018885423015961675,-0.4911972566306566,-0.00047504578645541154,3,0.356598091747488,0.003382775561059592,12.288186619614585,-0.0006051386732376374
66,0.1340000000000001,-0.000858275985632639,0.13379987709570934,0.04932834373105591,-0.016725953560475855,-2.0770240418354464e-05,0.01546478447939795,-0.3481220427450063,0.00068014857677446,3,-0.288949540950886,0.002729648712936017,12.34415179270544,-0.0005479726067674634,-0.002134282212499119,-0.1661865461037207,0.04943111541687573,-0.024504197659210594,-2.0569334844220323e-05,0.01756272688482758,-0.4804594152819264,-0.00048122689511427216,3,0.3469258740233747,0.002709314332249857,12.326758372206445,-0.0005716776652254715
67,0.1360000000000001,-0.0008925166024609963,0.13379984368462677,0.04935683758474157,-0.017156896947789886,-1.670554127021059e-05,0.014225957628111048,-0.3571054858712953,0.000698377345774881,2,-0.2975067791112018,0.002188977750342991,12.3870980550802,-0.0005185644435899764,-0.002182287587141216,-0.16618657917355162,0.049463599211170176,-0.023987879426015535,-1.6534915467777978e-05,0.016297494611450327,-0.4700355011037881,-0.00048610437082612784,3,0.33745815275858293,0.0021714804200865245,12.366349956611163,-0.0005406640778194763
68,0.1380000000000001,-0.0009276427745243988,0.1337998167927245,0.04938298279500336,-0.017600603376100202,-1.3445951142382444e-05,0.013051067995534934,-0.3663687356990233,0.0007178334088509611,2,-0.3063151976277343,0.0017567899157007183,12.429752700051202,-0.0004914562083767476,-0.002229287757610043,-0.16618660577631258,0.04949367288989278,-0.02348564974538134,-1.3301380481423239e-05,0.015091244192790709,-0.4599186047671848,-0.0004897195070220975,3,0.32817818012564004,0.0017417205843566208,12.406588643603957,-0.0005119840283524454
69,0.1400000000000001,-0.000963680720499417,0.13379979513286724,0.04940690640489734,-0.01805744732408238,-1.0829928633707411e-05,0.011939680944825266,-0.37591781633517446,0.000738443492676346,2,-0.3154233353417428,0.001411333826646377,12.473439491206406,-0.000466518153577386,-0.002275310367940747,-0.1661866271919078,0.04952145627362428,-0.022997229353681124,-1.0707797599498407e-05,0.013944938674736609,-0.45010264344530065,-0.0004920971814160909,3,0.3190815647325125,0.0013981568661054489,12.447485346413504,-0.00048552150269167565
70,0.1420000000000001,-0.0010006575514004289,0.13379977767622292,0.049428738531656906,-0.018527875508699304,-8.728322161149334e-06,0.010893333060950494,-0.3857587433991591,0.0007600616612586514,2,-0.3248276880785774,0.0011348848010908075,12.517631937986343,-0.000443617308064477,-0.0023203825158975154,-0.16618664444353345,0.049547071142966935,-0.022522345499876473,-8.625812838712986e-06,0.012859557422661417,-0.440582527179625,-0.0004932191408952222,3,0.3101958748190825,0.0011234916816174056,12.490158176298056,-0.0004611583345771053
71,0.1440000000000001,-0.0010386012601464874,0.13379976359947526,0.04944861079871022,-0.019012329424446056,-7.038373831031237e-06,0.009912776930283985,-0.3861641159669582,0.0002958763739018544,3,-0.036502964185538334,0.0009373204244913502,12.712976745044095,-0.0004226190375879041,-0.0023645306708909145,-0.1661866583491933,0.04957064456842936,-0.022060684351615525,-6.952829916194326e-06,0.011837744856170713,-0.4313534004239007,-0.0004930143304204895,3,0.30148483801657333,0.0009036091774281552,12.533636607373591,-0.000438770887141518
72,0.1460000000000001,-0.0010766536689416405,0.13379975231424102,0.04946710468831621,-0.019066703911993176,-5.642617112259216e-06,0.009223532376562522,-0.3967221111890865,0.0007694016474611501,2,-0.3427862010637015,0.0007309261056152039,12.573702304139996,-0.0004029682291846054,-0.0024077807820120554,-0.166186669563738,0.04959230602000888,-0.02161198607753422,-5.607272359157389e-06,0.010880700210191354,-0.42241050860595786,-0.0004914606472363227,3,0.29291523548590725,0.0007273414259787447,12.57694775122493,-0.0004182329519220318
73,0.1480000000000001,-0.0011157264019072237,0.13379974320583982,0.04948380572997715,-0.01957795418462732,-4.554200604753887e-06,0.008326435286936024,-0.39680135906902797,0.0002621137688240821,3,-0.024433706712439385,0.0006052837145724688,12.793596806243114,-0.0003850476596508473,-0.0024501583769704705,-0.16618667861212555,0.04961218446974544,-0.021176040303611577,-4.524193770848633e-06,0.009988174005557715,-0.4137491728097067,-0.0004885816631262398,3,0.28446367086885704,0.0005858670503042784,12.619371139933698,-0.0003994186541353695
74,0.1500000000000001,-0.0011548719084860505,0.13379973590008537,0.04949936848645407,-0.01961433016740141,-3.65287722663987e-06,0.007757254880564775,-0.40805515322372826,0.0007884274937850037,2,-0.36151136364042347,0.0004717983159199246,12.628097783953354,-0.00036823372716343616,-0.0024916886317782306,-0.16618668591569274,0.04963040624603201,-0.020752671487441067,-3.6517835998944543e-06,0.009158843924378206,-0.4053647764524204,-0.00048443266482004615,3,0.2761141301667782,0.0004721983651634343,12.660387659534653,-0.00038220460578672344
75,0.1520000000000001,-0.0011950934700441073,0.1337997299994335,0.04951330041816315,-0.020153516570548754,-2.9503259409278234e-06,0.006941123441963624,-0.4078668932383589,0.00023982809136919095,3,-0.01526769021759522,0.0003915139765594544,12.869210750619619,-0.00035298237888223977,-0.0025323964184476373,-0.16618669181296597,0.049647093487594815,-0.020341727925778787,-2.9486366038949987e-06,0.00839061464362714,-0.3972527603610563,-0.00047908990772597276,3,0.2678560696242902,0.00038078603700419933,12.699637555100729,-0.0003664714587542778
76,0.1540000000000001,-0.0012353605220365973,0.13379972526478257,0.0495263192496343,-0.02017622180156049,-2.367325454650622e-06,0.006484549947591407,-0.41980678092237367,0.0008141172445581962,2,-0.38086793606046565,0.00030505823171300683,12.677732502858223,-0.0003386115498054121,-0.0025723063363972684,-0.16618669657618798,0.04966236307207461,-0.019943073609207704,-2.381611010857698e-06,0.007680855135146855,-0.38940862346526867,-0.0004726424359442691,3,0.25968292785765557,0.0003072129222094766,12.736886085313863,-0.0003521049829559586
77,0.1560000000000001,-0.0012767612409176174,0.13379972143865146,0.04953785510099214,-0.020744283617707145,-1.9130655608035416e-06,0.005742295081964588,-0.43200191032013996,0.0008558118982998561,2,-0.3919946885396164,0.00024628852555563796,12.722824621946035,-0.0003256494700620005,-0.002611442731997621,-0.16618670042447314,0.04967632591692135,-0.019556582292245047,-1.9241425837718866e-06,0.007026584822612411,-0.3818279270229611,-0.0004651859410969919,3,0.25159097696340504,0.0002479559172556822,12.771995584137667,-0.0003389967719117093
78,0.1580000000000001,-0.0013193287515119554,0.13379971834601306,0.04954804227444567,-0.0213289326396637,-1.5463191896388655e-06,0.005067172533447618,-0.44447353996370176,0.0008947443585213891,2,-0.40326936541325464,0.00019891002583460882,12.763635663721804,-0.00031395793933367,-0.002649829709678031,-0.16618670353429976,0.049689086569396766,-0.019182133274169122,-1.554913312301881e-06,0.006424618136046474,-0.37450630086472775,-0.00045681823093273247,3,0.24357844300097842,0.00020019994022102416,12.804902857642425,-0.000327044658924594
79,0.16000000000000011,-0.0013630966181119128,0.1337997158457655,0.0495570023231202,-0.021930390707526178,-1.2501237822461043e-06,0.004452806273494554,-0.45724017761518265,0.0009316181732329579,2,-0.4147132028003593,0.00016069399144358343,12.800455853376938,-0.0003034112540349354,-0.00268749113721426,-0.16618670604789398,0.04970074301836816,-0.018819608489477946,-1.2567971032020012e-06,0.005871675408288967,-0.3674394505926584,-0.0004476359598450247,3,0.23564483935149072,0.00016169206953797755,12.835600999966982,-0.00031615291120901806
80,0.16200000000000012,-0.0014080989078745156,0.13379971382409434,0.049564844915323744,-0.022548911062198952,-1.0108355811537305e-06,0.0038932525591221416,-0.47031822965462344,0.0009670004205322227,2,-0.42634573030357537,0.00012985406647381126,12.833577369967891,-0.0002938953373014669,-0.002724450647182158,-0.16618670807993932,0.049711386673738,-0.018468890591012,-1.0160226716064716e-06,0.0053644666938330605,-0.3606231650118145,-0.0004377323404212742,3,0.2277904673345219,0.00013062676433084341,12.864124851744219,-0.0003062322561305994
81,0.16400000000000012,-0.0014543702491016028,0.1337997121891526,0.04957166870465245,-0.023184775854900527,-8.174708778943884e-07,0.0033830028131398024,-0.48372251454730686,0.0010013498724648177,2,-0.4381850855144256,0.0001049565378128392,12.863287045051727,-0.00028530686126693183,-0.0027607316360646556,-0.16618670972295402,0.04972110247020181,-0.01812986177669459,-8.215073498421303e-07,0.004899753933930212,-0.35405332332730516,-0.00042719561032933395,3,0.22001604743272019,0.00010555525110400588,12.89053944677443,-0.00029719978287152254
82,0.16600000000000012,-0.0015019458853468024,0.1337997108667908,0.04957756218418609,-0.023838294114286937,-6.611808952976505e-07,0.002916975637952137,-0.4974666689876443,0.0010350393350952794,2,-0.4502482655414375,8.484938935593433e-05,12.889861276715765,-0.00027755238357767,-0.0027963572621103735,-0.16618671105160568,0.0497299690609264,-0.017802403165413108,-6.643258278348249e-07,0.00447439591770121,-0.34772590182411,-0.0004161080742076072,3,0.21232245182209275,8.531377993459266e-05,12.9149308990274,-0.000288978753935111
83,0.16800000000000012,-0.001550861726104297,0.1337997097971262,0.04958260450962348,-0.024509800079663347,-5.348323146172329e-07,0.002490501260598704,-0.4956904985284025,0.00027472484675677977,3,0.019696773757032493,7.074750700197807e-05,13.197572128074974,-0.0002705475134495011,-0.0028313504427404153,-0.16618671212617714,0.04973805907400826,-0.017486394571193744,-5.372857266739394e-07,0.004085379673103826,-0.3416369798765473,-0.0004045455773663796,3,0.2047105148949171,6.896667223665887e-05,12.937399273421281,-0.0002814983536352303
84,0.17000000000000012,-0.0015997190164523483,0.1337997089381607,0.04958771161416167,-0.02448030932799016,-4.2948273975033227e-07,0.002522949051733527,-0.4941529808889758,0.00022733971645862855,3,0.01988827957770778,5.679957144044678e-05,13.170512089011892,-0.0002634357860817754,-0.002865733852067638,-0.1661867129953531,0.049745439410480125,-0.017181714559534503,-4.3458797931833076e-07,0.0037298412417707846,-0.33578274522296875,-0.000392577298386064,3,0.19718090331962124,5.5761005152143994e-05,12.958053061738653,-0.0002746933948076097
85,0.17200000000000013,-0.0016485171732022832,0.13379970824835483,0.04959280291523437,-0.024450552101961846,-3.4490292969829334e-07,0.0025150913564037512,-0.5093107549122118,0.001014985643648745,2,-0.4809485510497833,4.420608576571894e-05,12.850251337215072,-0.00025629731226646524,-0.0028995299189153736,-0.16618671369846247,0.04975217156741387,-0.01688824069724181,-3.515546904312128e-07,0.0034050782279101428,-0.3301594984997398,-0.0003802657722548203,3,0.18973403110297227,4.509048041900776e-05,12.977004951034889,-0.00026850400019996085
86,0.17400000000000013,-0.0016987468923638312,0.13379970769020288,0.049596925144374436,-0.025167880115350216,-2.7907598343112174e-07,0.002029563985821724,-0.5247529241578537,0.00106976609254247,2,-0.4943159533551642,3.575651770248989e-05,12.883956330001656,-0.00025001416166803986,-0.0029327608255885615,-0.16618671426728407,0.049758311973517426,-0.01660584992875789,-2.8441079880883496e-07,0.0031085560459080397,-0.32476365706527255,-0.0003676670754942622,3,0.18237000827077554,3.6466563634984794e-05,12.994368627468301,-0.0002628752711492585
87,0.17600000000000013,-0.0017504479708827546,0.13379970723854043,0.0496001786927036,-0.02590513321625225,-2.2583122473483705e-07,0.0015942096602874604,-0.540509333226342,0.0011203334450648507,2,-0.5078308207390614,2.8925813344349294e-05,12.913210749528403,-0.0002444800766504135,-0.0029654485075501177,-0.16618671472750152,0.04976391232770693,-0.016334419028917118,-2.3010871611211118e-07,0.0028379094084752424,-0.319591758166304,-0.00035483112060191724,3,0.17508861430367562,2.9495393844891638e-05,13.010256405030237,-0.00025775695307036356
88,0.17800000000000013,-0.0018036606433835544,0.1337997068730244,0.04960265069779439,-0.026662533171132086,-1.8275801597249708e-07,0.0012023994787195508,-0.5566057697871595,0.0011677553182258896,2,-0.5215303313000175,2.3402637407965443e-05,12.93852283450865,-0.00023960165920282328,-0.0029976146540816517,-0.1661867150998762,0.04976901993359209,-0.016073825095267506,-1.8618734935626022e-07,0.002590940283694287,-0.3146404615095432,-0.00034180201979034514,3,0.16788928947165171,2.3859283628802075e-05,13.024777507465924,-0.00025310310482384163
89,0.18000000000000013,-0.0018584256931167221,0.13379970657720575,0.04960441655718302,-0.02744035678158356,-1.4790932651085525e-07,0.0008482615234272104,-0.5541902733345127,0.0002691568851420738,3,0.036960726157202584,1.9546880102860875e-05,13.30888454367749,-0.0002352968508284592,-0.0030292807099543324,-0.16618671540119354,0.04977367802475801,-0.015823946053302982,-1.506586714785115e-07,0.002365613293634162,-0.3099065513057633,-0.00032861848801481706,3,0.16077113880158111,1.930187867249522e-05,13.038036863896442,-0.000248871777086275
90,0.18200000000000013,-0.0019130808149184454,0.1337997063396013,0.049606578690202435,-0.02738510354914951,-1.1880221594131927e-07,0.001046484987550317,-0.5712454446823654,0.001177168684968758,2,-0.5449887482466842,1.5205780083515918e-05,12.911818654476383,-0.00023054542518249899,-0.003060467878098083,-0.16618671564502632,0.04977792607725671,-0.01558466115579337,-1.2191639067664227e-07,0.0021600493194867637,-0.3053869378529057,-0.000315314263148082,3,0.15373294466723442,1.5616239975813073e-05,13.050134305282505,-0.00024502470331548565
91,0.18400000000000014,-0.001969358128755534,0.13379970614728248,0.04960795518154776,-0.028197929674605462,-9.61594044105084e-08,0.0006525321644256991,-0.588635952045834,0.0012338679276862365,2,-0.55968290154135,1.2305119293287703e-05,12.938953721273927,-0.0002264358753547996,-0.003091197123231606,-0.16618671584235106,0.049781800106915214,-0.015355851463370927,-9.866236644045265e-08,0.0019725179101215268,-0.3010786587215417,-0.0003019185272938405,3,0.1467731849759748,1.2635263995308676e-05,13.06116407080926,-0.00024152700571031943
92,0.18600000000000014,-0.002027301380640277,0.13379970599161062,0.04960862685821944,-0.02903265978069141,-7.783594481213473e-08,0.0002989657171683347,-0.6063910923094491,0.0012868948347810466,2,-0.5745689998957406,9.958584083147315e-06,12.96206288767895,-0.00022287988870288433,-0.0031214891763990758,-0.16618671600204563,0.049785332949990234,-0.01513740029803828,-7.984729087599918e-08,0.001801428955564824,-0.2969788796013163,-0.00028845631797246377,3,0.13989005469572446,1.0223975650314188e-05,13.07121455126627,-0.00023834691764126892
93,0.18800000000000014,-0.002086954886794639,0.13379970586559722,0.049608662558452574,-0.029889581777456087,-6.300669295725059e-08,-2.0210923545794857e-05,-0.5911041477966764,-0.000334374387622266,3,0.43462629445320056,8.324665504488848e-06,13.513940189479293,-0.00022263879383627866,-0.0031513645403493827,-0.16618671613129132,0.04978855452640511,-0.014929193664622604,-6.462284645590501e-08,0.001645323978316952,-0.2930848948615868,-0.0002749489215432641,3,0.1330814890626444,8.27332350894494e-06,13.080368211208175,-0.00023545552332165237
94,0.19000000000000014,-0.00214531482833331,0.13379970576437622,0.049609704818607075,-0.02924117167167371,-5.0610496837097576e-08,0.00048395616680159506,-0.5764839730853943,-0.0004169730174039925,3,0.42870479120783883,6.686841240888253e-06,13.439726110278178,-0.0002246450419463933,-0.0031808434956888134,-0.16618671623589754,0.04979149208533734,-0.014731120637672325,-5.230310331102378e-08,0.0015028673087324443,-0.28939412787388696,-0.00026141424397797645,3,0.12634518727082922,6.695181158589136e-06,13.088701643672488,-0.00023282651495817874
