interaction_acceleration_map_0,0,1,-0
interaction_acceleration_map_0,0,2,-0
interaction_acceleration_map_0,0,3,-0
interaction_acceleration_map_0,0,4,0.09120839389636147
interaction_acceleration_map_0,0,5,0.075383986740039335
interaction_acceleration_map_0,0,6,-0.095420865904361468
interaction_acceleration_map_0,0,7,-0.060609999924942905
interaction_acceleration_map_0,0,8,1.177980908913564e-05
interaction_acceleration_map_0,0,9,-0
interaction_acceleration_map_0,0,10,-0
interaction_acceleration_map_0,0,11,-0
interaction_acceleration_map_0,1,0,-0
interaction_acceleration_map_0,1,1,-0.34310000000000002
interaction_acceleration_map_0,1,2,-0
interaction_acceleration_map_0,1,3,-0.09120839389636147
interaction_acceleration_map_0,1,4,0
interaction_acceleration_map_0,1,5,0.0032448603487869438
interaction_acceleration_map_0,1,6,-7.1122092659402524e-19
interaction_acceleration_map_0,1,7,1.0616260053931327e-17
interaction_acceleration_map_0,1,8,8.8504299823551452e-21
interaction_acceleration_map_0,1,9,-0
interaction_acceleration_map_0,1,10,-0
interaction_acceleration_map_0,1,11,-0
interaction_acceleration_map_0,2,0,-0
interaction_acceleration_map_0,2,1,-0
interaction_acceleration_map_0,2,2,-0.34310000000000002
interaction_acceleration_map_0,2,3,-0.075383986740039335
interaction_acceleration_map_0,2,4,-0.0032448603487869438
interaction_acceleration_map_0,2,5,0
interaction_acceleration_map_0,2,6,0.003203054299986951
interaction_acceleration_map_0,2,7,-0.047811384822953405
interaction_acceleration_map_0,2,8,-3.9858793170603297e-05
interaction_acceleration_map_0,2,9,-0
interaction_acceleration_map_0,2,10,-0
interaction_acceleration_map_0,2,11,-0
interaction_acceleration_map_0,3,0,0
interaction_acceleration_map_0,3,1,1.1779809089136206e-05
interaction_acceleration_map_0,3,2,-0.0025441346510393123
interaction_acceleration_map_0,3,3,-0.00080175126905405775
interaction_acceleration_map_0,3,4,-2.4061094873600616e-05
interaction_acceleration_map_0,3,5,-1.1294321848380148e-07
interaction_acceleration_map_0,3,6,2.3751097154640832e-05
interaction_acceleration_map_0,3,7,-0.00035452812836563925
interaction_acceleration_map_0,3,8,-2.9555854518781971e-07
interaction_acceleration_map_0,3,9,-0
interaction_acceleration_map_0,3,10,-0
interaction_acceleration_map_0,3,11,-0
interaction_acceleration_map_0,4,0,-1.1779809089136206e-05
interaction_acceleration_map_0,4,1,0
interaction_acceleration_map_0,4,2,3.9858793170603297e-05
interaction_acceleration_map_0,4,3,8.7575480496844337e-06
interaction_acceleration_map_0,4,4,-0.0004202291293187026
interaction_acceleration_map_0,4,5,2.5881928655657972e-06
interaction_acceleration_map_0,4,6,0.00042008935730647532
interaction_acceleration_map_0,4,7,0.00042721101085698733
interaction_acceleration_map_0,4,8,0.00042374262734327516
interaction_acceleration_map_0,4,9,-0
interaction_acceleration_map_0,4,10,-0
interaction_acceleration_map_0,4,11,-0
interaction_acceleration_map_0,5,0,0.0025441346510393123
interaction_acceleration_map_0,5,1,-3.9858793170603297e-05
interaction_acceleration_map_0,5,2,0
interaction_acceleration_map_0,5,3,-1.0597445323725334e-05
interaction_acceleration_map_0,5,4,-0.00067632304102994956
interaction_acceleration_map_0,5,5,-0.00080448627290889089
interaction_acceleration_map_0,5,6,0.00070755911215232201
interaction_acceleration_map_0,5,7,0.00044943165551890817
interaction_acceleration_map_0,5,8,-8.7348937587483345e-08
interaction_acceleration_map_0,5,9,-0
interaction_acceleration_map_0,5,10,-0
interaction_acceleration_map_0,5,11,-0
interaction_contact_map_0,0,0,1
interaction_contact_map_0,0,1,0
interaction_contact_map_0,0,2,0
interaction_contact_map_0,0,3,0
interaction_contact_map_0,0,4,0
interaction_contact_map_0,0,5,0
interaction_contact_map_0,1,0,0
interaction_contact_map_0,1,1,1
interaction_contact_map_0,1,2,0
interaction_contact_map_0,1,3,0
interaction_contact_map_0,1,4,0
interaction_contact_map_0,1,5,0
interaction_contact_map_0,2,0,0
interaction_contact_map_0,2,1,0
interaction_contact_map_0,2,2,1
interaction_contact_map_0,2,3,0
interaction_contact_map_0,2,4,0
interaction_contact_map_0,2,5,0
interaction_contact_map_0,3,0,0
interaction_contact_map_0,3,1,0.04996566654302205
interaction_contact_map_0,3,2,0.0075000005914768464
interaction_contact_map_0,3,3,1
interaction_contact_map_0,3,4,0
interaction_contact_map_0,3,5,0
interaction_contact_map_0,4,0,-0.04996566654302205
interaction_contact_map_0,4,1,0
interaction_contact_map_0,4,2,-0.00011617252454271254
interaction_contact_map_0,4,3,0
interaction_contact_map_0,4,4,1
interaction_contact_map_0,4,5,0
interaction_contact_map_0,5,0,-0.0075000005914768464
interaction_contact_map_0,5,1,0.00011617252454271254
interaction_contact_map_0,5,2,0
interaction_contact_map_0,5,3,0
interaction_contact_map_0,5,4,0
interaction_contact_map_0,5,5,1
interaction_bias_0,0,0,-0
interaction_bias_0,1,0,-0
interaction_bias_0,2,0,-3.3658110000000003
interaction_bias_0,3,0,-0.024957960926695655
